Source,Target,Type,Weight
12319,15736,directed,1
12320,15736,directed,1
12321,15737,directed,1
3831,15737,directed,1
3829,15737,directed,1
12322,15737,directed,1
12323,15738,directed,1
12324,15738,directed,1
7330,15738,directed,1
12325,15738,directed,1
12326,15738,directed,1
12327,15738,directed,1
12328,15739,directed,1
12329,15739,directed,1
12330,15740,directed,1
12331,15740,directed,1
12332,15740,directed,1
12333,15740,directed,1
12334,15740,directed,1
12335,15741,directed,1
12336,15741,directed,1
12337,15741,directed,1
12338,15741,directed,1
12339,15741,directed,1
12340,15741,directed,1
12341,15741,directed,1
12342,15741,directed,1
12343,15741,directed,1
12344,15741,directed,1
12345,15741,directed,1
12346,15741,directed,1
12347,15741,directed,1
12348,15741,directed,1
12349,15741,directed,1
12350,15741,directed,1
12351,15741,directed,1
12352,15741,directed,1
12353,15742,directed,1
12354,15742,directed,1
12355,15742,directed,1
12356,15743,directed,1
12357,15743,directed,1
12358,15744,directed,1
12359,15744,directed,1
12360,15745,directed,1
12361,15745,directed,1
12362,15745,directed,1
12363,15745,directed,1
4874,15745,directed,1
12364,15745,directed,1
12365,15745,directed,1
12366,15745,directed,1
12367,15745,directed,1
12368,15745,directed,1
12369,15746,directed,1
12370,15746,directed,1
12371,15746,directed,1
12372,15746,directed,1
12373,15746,directed,1
6900,15747,directed,1
12374,15747,directed,1
12375,15747,directed,1
12376,15747,directed,1
12377,15747,directed,1
12378,15747,directed,1
12379,15747,directed,1
12380,15747,directed,1
12381,15747,directed,1
12382,15747,directed,1
12383,15747,directed,1
12384,15747,directed,1
12385,15747,directed,1
12386,15748,directed,1
12387,15748,directed,1
12388,15748,directed,1
12389,15749,directed,1
12390,15749,directed,1
12391,15749,directed,1
12392,15749,directed,1
12393,15749,directed,1
12394,15750,directed,1
10449,15750,directed,1
10450,15750,directed,1
10451,15750,directed,1
6138,15750,directed,1
10454,15750,directed,1
12395,15750,directed,1
12396,15750,directed,1
8894,15750,directed,1
8896,15750,directed,1
482,15750,directed,1
8895,15751,directed,1
12397,15751,directed,1
12398,15751,directed,1
12399,15751,directed,1
12400,15751,directed,1
8897,15751,directed,1
2000,15751,directed,1
12401,15752,directed,1
12402,15752,directed,1
12403,15752,directed,1
7330,15752,directed,1
1999,15752,directed,1
5986,15752,directed,1
12404,15752,directed,1
12405,15752,directed,1
962,15753,directed,1
12406,15753,directed,1
12407,15753,directed,1
12408,15753,directed,1
12409,15753,directed,1
12410,15753,directed,1
12411,15753,directed,1
12412,15753,directed,1
12413,15753,directed,1
12414,15754,directed,1
12415,15754,directed,1
12416,15754,directed,1
12417,15754,directed,1
12418,15754,directed,1
12419,15754,directed,1
12420,15755,directed,1
12421,15755,directed,1
12422,15755,directed,1
12423,15755,directed,1
12424,15755,directed,1
12425,15755,directed,1
12426,15756,directed,1
12427,15756,directed,1
12428,15756,directed,1
12429,15756,directed,1
12430,15756,directed,1
12431,15756,directed,1
12426,15757,directed,1
12427,15757,directed,1
12432,15757,directed,1
12429,15758,directed,1
12428,15758,directed,1
12431,15758,directed,1
12433,15758,directed,1
12434,15758,directed,1
12435,15759,directed,1
12436,15759,directed,1
12437,15759,directed,1
12438,15759,directed,1
12439,15759,directed,1
12440,15759,directed,1
12441,15760,directed,1
366,15760,directed,1
12442,15760,directed,1
12443,15760,directed,1
12444,15760,directed,1
12445,15761,directed,1
12446,15761,directed,1
12447,15761,directed,1
12448,15761,directed,1
12449,15762,directed,1
12450,15762,directed,1
12451,15762,directed,1
12452,15762,directed,1
7349,15762,directed,1
7350,15762,directed,1
12453,15763,directed,1
12454,15763,directed,1
12455,15763,directed,1
12456,15763,directed,1
12457,15763,directed,1
12458,15764,directed,1
12459,15764,directed,1
12460,15764,directed,1
10033,15764,directed,1
12461,15764,directed,1
12462,15764,directed,1
12463,15764,directed,1
12464,15765,directed,1
12465,15765,directed,1
12466,15765,directed,1
12467,15765,directed,1
12468,15765,directed,1
12469,15765,directed,1
12470,15765,directed,1
12471,15765,directed,1
12472,15765,directed,1
12473,15765,directed,1
12474,15766,directed,1
12475,15766,directed,1
12476,15766,directed,1
12477,15766,directed,1
12478,15766,directed,1
12479,15767,directed,1
9932,15767,directed,1
12480,15767,directed,1
12481,15767,directed,1
12482,15767,directed,1
4879,15767,directed,1
3430,15767,directed,1
3429,15768,directed,1
12483,15768,directed,1
12484,15768,directed,1
12485,15768,directed,1
9207,15768,directed,1
3433,15769,directed,1
12486,15769,directed,1
12487,15769,directed,1
12488,15769,directed,1
12489,15769,directed,1
12490,15769,directed,1
3829,15769,directed,1
7527,15770,directed,1
7528,15770,directed,1
12491,15770,directed,1
12492,15770,directed,1
3945,15770,directed,1
3946,15770,directed,1
7267,15770,directed,1
12493,15771,directed,1
12494,15771,directed,1
7268,15771,directed,1
12495,15771,directed,1
7265,15771,directed,1
12496,15771,directed,1
5307,15771,directed,1
12497,15771,directed,1
12498,15771,directed,1
12499,15771,directed,1
12500,15771,directed,1
12501,15771,directed,1
12502,15771,directed,1
12503,15771,directed,1
12504,15771,directed,1
12505,15771,directed,1
12506,15771,directed,1
12507,15771,directed,1
12508,15771,directed,1
12032,15771,directed,1
12509,15771,directed,1
12510,15771,directed,1
12511,15771,directed,1
12512,15771,directed,1
12513,15771,directed,1
12514,15771,directed,1
12515,15771,directed,1
12516,15771,directed,1
12517,15771,directed,1
12518,15771,directed,1
12519,15771,directed,1
12520,15771,directed,1
12521,15771,directed,1
12522,15771,directed,1
12523,15771,directed,1
12524,15771,directed,1
12525,15771,directed,1
12526,15771,directed,1
12527,15771,directed,1
12528,15771,directed,1
12529,15771,directed,1
12530,15771,directed,1
12531,15771,directed,1
12532,15771,directed,1
12533,15771,directed,1
12534,15771,directed,1
12535,15771,directed,1
12536,15771,directed,1
12537,15771,directed,1
12538,15771,directed,1
12539,15771,directed,1
12540,15772,directed,1
12541,15772,directed,1
12542,15772,directed,1
12543,15772,directed,1
12544,15772,directed,1
12545,15772,directed,1
12546,15772,directed,1
12547,15772,directed,1
12548,15772,directed,1
12549,15772,directed,1
12550,15772,directed,1
12551,15772,directed,1
12552,15772,directed,1
12553,15772,directed,1
12554,15773,directed,1
12555,15773,directed,1
12556,15773,directed,1
12557,15773,directed,1
12558,15773,directed,1
12559,15773,directed,1
4854,15774,directed,1
12560,15774,directed,1
2072,15774,directed,1
12561,15774,directed,1
1743,15774,directed,1
1159,15774,directed,1
12562,15774,directed,1
NA,15775,directed,1
12563,15775,directed,1
12564,15775,directed,1
12565,15775,directed,1
NA,15775,directed,1
NA,15775,directed,1
12566,15775,directed,1
12567,15775,directed,1
12568,15775,directed,1
12569,15775,directed,1
12570,15775,directed,1
12571,15775,directed,1
12572,15775,directed,1
12573,15776,directed,1
5828,15776,directed,1
12574,15776,directed,1
12575,15776,directed,1
12576,15776,directed,1
12577,15777,directed,1
12578,15777,directed,1
12579,15777,directed,1
12580,15778,directed,1
2606,15778,directed,1
12581,15779,directed,1
12582,15779,directed,1
12583,15779,directed,1
12584,15779,directed,1
12585,15779,directed,1
12586,15779,directed,1
12587,15780,directed,1
12588,15780,directed,1
12589,15780,directed,1
12590,15780,directed,1
12591,15780,directed,1
12592,15780,directed,1
5118,15781,directed,1
12593,15781,directed,1
12594,15781,directed,1
12595,15781,directed,1
12596,15782,directed,1
12597,15782,directed,1
12598,15782,directed,1
12599,15782,directed,1
12600,15782,directed,1
12601,15782,directed,1
12602,15782,directed,1
4460,15783,directed,1
12603,15783,directed,1
2378,15783,directed,1
7403,15783,directed,1
12604,15783,directed,1
12605,15784,directed,1
12606,15784,directed,1
1794,15784,directed,1
12607,15785,directed,1
12608,15785,directed,1
1792,15785,directed,1
12609,15786,directed,1
12610,15786,directed,1
12611,15786,directed,1
12612,15787,directed,1
12613,15787,directed,1
12614,15787,directed,1
12615,15787,directed,1
12616,15788,directed,1
12617,15788,directed,1
12618,15788,directed,1
12619,15789,directed,1
12620,15789,directed,1
12621,15790,directed,1
12622,15790,directed,1
12623,15791,directed,1
12624,15791,directed,1
12625,15791,directed,1
12626,15791,directed,1
12627,15791,directed,1
12628,15791,directed,1
12629,15791,directed,1
12630,15792,directed,1
12631,15792,directed,1
12632,15793,directed,1
12633,15793,directed,1
12634,15793,directed,1
12635,15793,directed,1
12636,15793,directed,1
12637,15793,directed,1
12638,15793,directed,1
12639,15793,directed,1
12640,15793,directed,1
12641,15794,directed,1
12642,15794,directed,1
12643,15795,directed,1
12644,15795,directed,1
12645,15796,directed,1
12646,15796,directed,1
12647,15796,directed,1
12648,15796,directed,1
12649,15797,directed,1
12650,15797,directed,1
8111,15797,directed,1
12651,15797,directed,1
12652,15797,directed,1
8113,15797,directed,1
12653,15797,directed,1
12654,15797,directed,1
12655,15797,directed,1
12656,15797,directed,1
12657,15797,directed,1
12658,15797,directed,1
12659,15797,directed,1
12660,15797,directed,1
12661,15798,directed,1
12662,15798,directed,1
12663,15798,directed,1
9138,15798,directed,1
9140,15798,directed,1
12664,15798,directed,1
12665,15798,directed,1
12666,15798,directed,1
12667,15799,directed,1
12668,15799,directed,1
12669,15799,directed,1
12670,15799,directed,1
12671,15799,directed,1
12672,15799,directed,1
12673,15799,directed,1
12674,15799,directed,1
12675,15799,directed,1
12676,15799,directed,1
12677,15799,directed,1
12678,15799,directed,1
12679,15799,directed,1
12680,15800,directed,1
12681,15800,directed,1
12682,15800,directed,1
12683,15800,directed,1
12684,15800,directed,1
12685,15801,directed,1
12686,15801,directed,1
12687,15801,directed,1
12688,15801,directed,1
12689,15801,directed,1
12690,15802,directed,1
12691,15802,directed,1
12692,15802,directed,1
12693,15802,directed,1
12694,15802,directed,1
12695,15802,directed,1
12696,15802,directed,1
12697,15802,directed,1
12698,15802,directed,1
12699,15802,directed,1
12700,15802,directed,1
12701,15802,directed,1
12702,15803,directed,1
12703,15803,directed,1
12704,15804,directed,1
12705,15804,directed,1
10118,15804,directed,1
12706,15805,directed,1
12707,15805,directed,1
12708,15805,directed,1
12709,15805,directed,1
12710,15805,directed,1
12711,15805,directed,1
12712,15806,directed,1
12713,15806,directed,1
12714,15806,directed,1
12715,15806,directed,1
12716,15806,directed,1
12717,15807,directed,1
12718,15807,directed,1
12719,15808,directed,1
12720,15808,directed,1
10189,15808,directed,1
12721,15808,directed,1
12722,15808,directed,1
12723,15809,directed,1
12724,15810,directed,1
12725,15810,directed,1
12726,15810,directed,1
12727,15810,directed,1
12728,15811,directed,1
2155,15811,directed,1
12729,15811,directed,1
12730,15811,directed,1
5229,15811,directed,1
12731,15811,directed,1
12732,15812,directed,1
12733,15812,directed,1
12734,15812,directed,1
5116,15812,directed,1
8555,15812,directed,1
12735,15812,directed,1
12736,15812,directed,1
12737,15812,directed,1
12738,15812,directed,1
12739,15812,directed,1
12740,15812,directed,1
12741,15812,directed,1
12742,15812,directed,1
12743,15812,directed,1
12744,15812,directed,1
12745,15812,directed,1
12746,15812,directed,1
12747,15813,directed,1
12748,15813,directed,1
12749,15813,directed,1
12750,15813,directed,1
12751,15813,directed,1
12752,15813,directed,1
12753,15814,directed,1
12754,15814,directed,1
12755,15814,directed,1
12756,15814,directed,1
12757,15814,directed,1
12758,15814,directed,1
12759,15815,directed,1
12760,15815,directed,1
12761,15815,directed,1
12456,15816,directed,1
12454,15816,directed,1
12458,15816,directed,1
3263,15816,directed,1
12762,15816,directed,1
3264,15816,directed,1
12763,15816,directed,1
12764,15816,directed,1
12765,15816,directed,1
12766,15816,directed,1
12767,15816,directed,1
12768,15816,directed,1
12769,15816,directed,1
12770,15817,directed,1
12771,15817,directed,1
186,15817,directed,1
12772,15817,directed,1
12773,15817,directed,1
4450,15817,directed,1
12774,15817,directed,1
12775,15817,directed,1
12776,15818,directed,1
12777,15818,directed,1
12778,15818,directed,1
12779,15819,directed,1
12780,15819,directed,1
12781,15819,directed,1
12782,15819,directed,1
12783,15819,directed,1
12784,15819,directed,1
6669,15819,directed,1
6670,15820,directed,1
12785,15820,directed,1
12786,15820,directed,1
922,15820,directed,1
12787,15820,directed,1
8303,15820,directed,1
12788,15820,directed,1
12789,15820,directed,1
12790,15820,directed,1
12791,15820,directed,1
12792,15820,directed,1
12793,15820,directed,1
10216,15820,directed,1
10217,15820,directed,1
12794,15820,directed,1
12795,15820,directed,1
12796,15820,directed,1
12797,15820,directed,1
12798,15820,directed,1
10229,15820,directed,1
12799,15820,directed,1
12800,15820,directed,1
12801,15820,directed,1
4489,15820,directed,1
12802,15820,directed,1
12803,15820,directed,1
12804,15820,directed,1
12805,15820,directed,1
12806,15820,directed,1
12807,15820,directed,1
10227,15821,directed,1
12808,15821,directed,1
10230,15821,directed,1
10228,15821,directed,1
12809,15821,directed,1
10226,15821,directed,1
12810,15821,directed,1
12811,15822,directed,1
12812,15822,directed,1
12813,15822,directed,1
12814,15822,directed,1
12815,15822,directed,1
12816,15823,directed,1
12817,15824,directed,1
12818,15825,directed,1
12819,15825,directed,1
12820,15826,directed,1
12821,15826,directed,1
12822,15826,directed,1
12823,15826,directed,1
12824,15826,directed,1
12825,15826,directed,1
12826,15826,directed,1
12827,15826,directed,1
12828,15827,directed,1
12829,15827,directed,1
12830,15827,directed,1
12831,15827,directed,1
12832,15827,directed,1
12833,15828,directed,1
12834,15828,directed,1
12835,15829,directed,1
12836,15829,directed,1
12837,15829,directed,1
12838,15830,directed,1
12839,15830,directed,1
12840,15830,directed,1
12841,15830,directed,1
12842,15830,directed,1
12843,15830,directed,1
12844,15830,directed,1
12845,15830,directed,1
12846,15830,directed,1
12847,15830,directed,1
12848,15830,directed,1
12849,15830,directed,1
12850,15830,directed,1
12851,15830,directed,1
12852,15830,directed,1
12853,15830,directed,1
12854,15831,directed,1
12855,15831,directed,1
12856,15831,directed,1
12857,15831,directed,1
12858,15831,directed,1
12859,15832,directed,1
12860,15832,directed,1
12861,15832,directed,1
12862,15832,directed,1
3676,15833,directed,1
12863,15833,directed,1
12864,15834,directed,1
12865,15834,directed,1
12866,15834,directed,1
12867,15834,directed,1
12868,15834,directed,1
12869,15834,directed,1
12870,15834,directed,1
12871,15834,directed,1
12872,15835,directed,1
12873,15835,directed,1
12874,15835,directed,1
8855,15835,directed,1
10679,15835,directed,1
6215,15835,directed,1
12875,15835,directed,1
2070,15835,directed,1
12876,15835,directed,1
12877,15835,directed,1
12878,15836,directed,1
12879,15836,directed,1
12880,15836,directed,1
12881,15836,directed,1
12882,15836,directed,1
12883,15836,directed,1
12884,15837,directed,1
12885,15837,directed,1
4509,15837,directed,1
12886,15837,directed,1
4083,15837,directed,1
1000,15837,directed,1
12887,15838,directed,1
12888,15838,directed,1
12889,15838,directed,1
12890,15838,directed,1
12891,15838,directed,1
12892,15839,directed,1
12893,15839,directed,1
12894,15839,directed,1
12895,15839,directed,1
12896,15839,directed,1
12897,15839,directed,1
12898,15839,directed,1
12899,15840,directed,1
12900,15840,directed,1
12901,15840,directed,1
12902,15840,directed,1
12903,15840,directed,1
12904,15840,directed,1
12905,15840,directed,1
12906,15840,directed,1
12907,15841,directed,1
12908,15841,directed,1
12909,15841,directed,1
12910,15841,directed,1
12911,15841,directed,1
12912,15842,directed,1
9781,15842,directed,1
12913,15842,directed,1
12914,15842,directed,1
12915,15842,directed,1
12916,15842,directed,1
12917,15843,directed,1
12918,15843,directed,1
12919,15844,directed,1
12920,15844,directed,1
12921,15844,directed,1
12922,15844,directed,1
12923,15844,directed,1
12924,15844,directed,1
9774,15844,directed,1
12925,15844,directed,1
12926,15845,directed,1
12927,15845,directed,1
12928,15845,directed,1
9912,15845,directed,1
12929,15846,directed,1
12930,15846,directed,1
12931,15846,directed,1
12932,15846,directed,1
12933,15846,directed,1
12934,15846,directed,1
12935,15846,directed,1
12936,15846,directed,1
12937,15846,directed,1
12938,15846,directed,1
12939,15846,directed,1
12940,15846,directed,1
12941,15847,directed,1
12942,15847,directed,1
12943,15847,directed,1
12944,15847,directed,1
12945,15847,directed,1
12946,15848,directed,1
12947,15849,directed,1
12948,15849,directed,1
12949,15849,directed,1
12950,15849,directed,1
12951,15850,directed,1
909,15850,directed,1
12952,15850,directed,1
12953,15850,directed,1
12954,15851,directed,1
12955,15852,directed,1
12956,15852,directed,1
12957,15852,directed,1
12958,15852,directed,1
12959,15852,directed,1
909,15852,directed,1
6099,15852,directed,1
12960,15852,directed,1
12961,15853,directed,1
12962,15853,directed,1
12963,15854,directed,1
12964,15854,directed,1
12965,15854,directed,1
12966,15854,directed,1
12967,15854,directed,1
12968,15854,directed,1
12969,15854,directed,1
12970,15854,directed,1
12971,15854,directed,1
4501,15854,directed,1
12972,15854,directed,1
12973,15854,directed,1
12974,15854,directed,1
12975,15854,directed,1
1739,15854,directed,1
12976,15854,directed,1
12977,15854,directed,1
12978,15854,directed,1
12979,15854,directed,1
12980,15854,directed,1
12981,15855,directed,1
12982,15855,directed,1
12983,15855,directed,1
12984,15855,directed,1
12985,15856,directed,1
4495,15856,directed,1
12986,15856,directed,1
12987,15857,directed,1
12988,15857,directed,1
12989,15857,directed,1
12990,15857,directed,1
12991,15857,directed,1
12992,15857,directed,1
12993,15857,directed,1
12994,15857,directed,1
12995,15857,directed,1
12996,15857,directed,1
12997,15857,directed,1
12998,15857,directed,1
12999,15857,directed,1
13000,15857,directed,1
395,15857,directed,1
13001,15857,directed,1
13002,15857,directed,1
13003,15857,directed,1
13004,15857,directed,1
13005,15857,directed,1
13006,15857,directed,1
13007,15857,directed,1
13008,15857,directed,1
13009,15857,directed,1
13010,15857,directed,1
13011,15857,directed,1
13012,15857,directed,1
13013,15857,directed,1
13014,15857,directed,1
13015,15857,directed,1
13016,15857,directed,1
13017,15858,directed,1
13018,15858,directed,1
13019,15858,directed,1
13020,15858,directed,1
13021,15858,directed,1
13022,15858,directed,1
13023,15858,directed,1
13024,15858,directed,1
13025,15858,directed,1
13026,15858,directed,1
13027,15858,directed,1
13028,15858,directed,1
13029,15858,directed,1
13030,15858,directed,1
13031,15858,directed,1
6062,15858,directed,1
13032,15858,directed,1
13033,15858,directed,1
13034,15858,directed,1
13035,15858,directed,1
13036,15858,directed,1
13037,15859,directed,1
13038,15859,directed,1
13039,15859,directed,1
13040,15859,directed,1
13041,15860,directed,1
13042,15860,directed,1
244,15860,directed,1
13043,15860,directed,1
13044,15860,directed,1
13045,15860,directed,1
13046,15860,directed,1
13047,15861,directed,1
13048,15861,directed,1
13049,15861,directed,1
13050,15861,directed,1
13051,15861,directed,1
13052,15862,directed,1
4032,15862,directed,1
4034,15862,directed,1
4035,15862,directed,1
4036,15862,directed,1
4033,15863,directed,1
13053,15863,directed,1
13054,15863,directed,1
13055,15864,directed,1
13056,15865,directed,1
13057,15865,directed,1
13058,15865,directed,1
992,15865,directed,1
11538,15865,directed,1
13059,15866,directed,1
7886,15866,directed,1
7884,15866,directed,1
13060,15866,directed,1
13061,15867,directed,1
13062,15867,directed,1
13063,15867,directed,1
13064,15867,directed,1
13065,15867,directed,1
13066,15867,directed,1
13067,15867,directed,1
13068,15867,directed,1
13069,15868,directed,1
13070,15868,directed,1
12088,15868,directed,1
12085,15868,directed,1
13071,15868,directed,1
13072,15868,directed,1
13073,15869,directed,1
13074,15869,directed,1
13075,15869,directed,1
13076,15869,directed,1
13077,15869,directed,1
13078,15869,directed,1
2326,15869,directed,1
13079,15869,directed,1
2325,15869,directed,1
13080,15870,directed,1
9215,15870,directed,1
13081,15870,directed,1
13082,15871,directed,1
2327,15871,directed,1
13083,15871,directed,1
13084,15871,directed,1
13085,15871,directed,1
13086,15872,directed,1
12914,15872,directed,1
13087,15872,directed,1
13088,15872,directed,1
13089,15872,directed,1
13090,15873,directed,1
13091,15873,directed,1
13092,15873,directed,1
13093,15873,directed,1
13094,15873,directed,1
13095,15874,directed,1
4845,15874,directed,1
13096,15874,directed,1
13097,15874,directed,1
13098,15874,directed,1
13099,15874,directed,1
13100,15875,directed,1
13101,15875,directed,1
13102,15875,directed,1
4202,15876,directed,1
13103,15876,directed,1
13104,15876,directed,1
13105,15876,directed,1
13106,15876,directed,1
13107,15876,directed,1
13108,15876,directed,1
13109,15877,directed,1
13110,15877,directed,1
6430,15877,directed,1
13111,15877,directed,1
13112,15878,directed,1
13113,15878,directed,1
13114,15878,directed,1
13115,15878,directed,1
13116,15878,directed,1
13117,15878,directed,1
13118,15878,directed,1
13119,15878,directed,1
13120,15878,directed,1
13121,15878,directed,1
13122,15878,directed,1
13123,15879,directed,1
13124,15879,directed,1
13125,15879,directed,1
13126,15879,directed,1
6733,15879,directed,1
13127,15879,directed,1
5401,15879,directed,1
5406,15879,directed,1
3367,15879,directed,1
13128,15879,directed,1
5405,15879,directed,1
3366,15879,directed,1
13129,15879,directed,1
13130,15879,directed,1
3334,15879,directed,1
13131,15879,directed,1
3363,15879,directed,1
3364,15879,directed,1
13132,15879,directed,1
3368,15879,directed,1
3361,15879,directed,1
13133,15879,directed,1
13134,15879,directed,1
3341,15879,directed,1
13135,15879,directed,1
3331,15879,directed,1
5410,15879,directed,1
3355,15879,directed,1
13136,15879,directed,1
13137,15879,directed,1
13138,15879,directed,1
13139,15879,directed,1
13140,15879,directed,1
3343,15880,directed,1
3344,15880,directed,1
13141,15880,directed,1
13142,15881,directed,1
13143,15881,directed,1
13144,15882,directed,1
13145,15882,directed,1
13146,15882,directed,1
13147,15882,directed,1
13148,15882,directed,1
13149,15882,directed,1
9352,15883,directed,1
13150,15883,directed,1
4511,15883,directed,1
13151,15883,directed,1
9354,15883,directed,1
4751,15883,directed,1
3687,15883,directed,1
3683,15883,directed,1
3678,15883,directed,1
3680,15883,directed,1
3679,15883,directed,1
13152,15883,directed,1
13153,15883,directed,1
13154,15883,directed,1
3691,15883,directed,1
3693,15883,directed,1
3694,15883,directed,1
13155,15883,directed,1
13156,15883,directed,1
13157,15883,directed,1
3702,15883,directed,1
13158,15883,directed,1
13159,15883,directed,1
3704,15884,directed,1
3707,15884,directed,1
13160,15884,directed,1
13161,15884,directed,1
3692,15884,directed,1
13162,15885,directed,1
13163,15886,directed,1
13164,15886,directed,1
13165,15887,directed,1
13166,15887,directed,1
13167,15887,directed,1
13168,15887,directed,1
13169,15887,directed,1
13170,15887,directed,1
13171,15887,directed,1
13172,15887,directed,1
13173,15888,directed,1
13174,15888,directed,1
13175,15888,directed,1
13176,15888,directed,1
13177,15888,directed,1
13178,14602,directed,1
4751,14602,directed,1
2185,14602,directed,1
13179,14602,directed,1
13101,14602,directed,1
13180,14602,directed,1
1545,14602,directed,1
13181,15889,directed,1
1538,15889,directed,1
1546,15889,directed,1
1541,15889,directed,1
1542,15889,directed,1
13182,15889,directed,1
13183,15889,directed,1
13184,15890,directed,1
13185,15890,directed,1
13186,15891,directed,1
13187,15891,directed,1
13188,15891,directed,1
13189,15891,directed,1
13190,15891,directed,1
13191,15891,directed,1
13192,15891,directed,1
13193,15891,directed,1
13194,15891,directed,1
13195,15892,directed,1
13196,15892,directed,1
13197,15892,directed,1
13198,15892,directed,1
13199,15892,directed,1
13200,15892,directed,1
13201,15893,directed,1
13202,15893,directed,1
13203,15893,directed,1
13204,15893,directed,1
13205,15893,directed,1
13206,15894,directed,1
13207,15894,directed,1
13208,15894,directed,1
13209,15894,directed,1
13210,15894,directed,1
13211,15894,directed,1
13212,15894,directed,1
4226,15894,directed,1
4228,15894,directed,1
4229,15894,directed,1
4230,15894,directed,1
4231,15894,directed,1
4232,15894,directed,1
4233,15894,directed,1
4234,15894,directed,1
4235,15894,directed,1
4236,15894,directed,1
4237,15894,directed,1
4238,15894,directed,1
4239,15894,directed,1
4240,15894,directed,1
4241,15894,directed,1
4242,15894,directed,1
4243,15894,directed,1
4244,15894,directed,1
4245,15894,directed,1
4246,15894,directed,1
4247,15894,directed,1
4248,15894,directed,1
4249,15894,directed,1
4250,15894,directed,1
4251,15894,directed,1
4252,15894,directed,1
4253,15894,directed,1
4254,15894,directed,1
4255,15894,directed,1
4256,15894,directed,1
4257,15894,directed,1
4258,15894,directed,1
4259,15894,directed,1
4260,15894,directed,1
4261,15894,directed,1
4262,15894,directed,1
4263,15894,directed,1
4264,15894,directed,1
4265,15894,directed,1
4266,15894,directed,1
4267,15894,directed,1
4268,15894,directed,1
4269,15894,directed,1
4270,15894,directed,1
4271,15894,directed,1
4272,15894,directed,1
4273,15894,directed,1
4274,15894,directed,1
4275,15894,directed,1
4276,15894,directed,1
4277,15894,directed,1
4278,15894,directed,1
4279,15894,directed,1
4280,15894,directed,1
4281,15894,directed,1
4282,15894,directed,1
4283,15894,directed,1
4284,15894,directed,1
4285,15894,directed,1
4286,15894,directed,1
4287,15894,directed,1
4288,15894,directed,1
4289,15894,directed,1
4290,15894,directed,1
4291,15894,directed,1
4292,15894,directed,1
4293,15894,directed,1
4294,15894,directed,1
4295,15894,directed,1
4296,15894,directed,1
4297,15894,directed,1
4298,15894,directed,1
4299,15894,directed,1
4300,15894,directed,1
4301,15894,directed,1
4302,15894,directed,1
4303,15894,directed,1
4304,15894,directed,1
4305,15894,directed,1
4306,15894,directed,1
4307,15894,directed,1
4308,15894,directed,1
4309,15894,directed,1
4310,15894,directed,1
4311,15894,directed,1
4312,15894,directed,1
4313,15894,directed,1
4314,15894,directed,1
4315,15894,directed,1
4316,15894,directed,1
4317,15894,directed,1
4318,15894,directed,1
4319,15894,directed,1
4320,15895,directed,1
4321,15895,directed,1
4322,15895,directed,1
4323,15895,directed,1
4324,15895,directed,1
13213,15895,directed,1
13214,15896,directed,1
13215,15896,directed,1
13216,15896,directed,1
13217,15897,directed,1
13218,15897,directed,1
13219,15897,directed,1
13220,15897,directed,1
13221,15897,directed,1
13222,15897,directed,1
13223,15898,directed,1
13224,15898,directed,1
13225,15898,directed,1
13226,15898,directed,1
13227,15899,directed,1
13228,15899,directed,1
13229,15899,directed,1
13230,15899,directed,1
13231,15899,directed,1
13232,15899,directed,1
13233,15899,directed,1
13234,15899,directed,1
13235,15899,directed,1
13236,15899,directed,1
13237,15899,directed,1
13238,15899,directed,1
13239,15899,directed,1
13240,15899,directed,1
13241,15900,directed,1
554,15900,directed,1
13242,15900,directed,1
7382,15900,directed,1
13243,15900,directed,1
13244,15901,directed,1
13245,15901,directed,1
13246,15901,directed,1
13247,15901,directed,1
13248,15902,directed,1
13249,15902,directed,1
13250,15902,directed,1
13251,15902,directed,1
13252,15903,directed,1
13253,15903,directed,1
13254,15903,directed,1
12379,15904,directed,1
13255,15904,directed,1
13256,15905,directed,1
13257,15905,directed,1
7546,15905,directed,1
7545,15905,directed,1
676,15905,directed,1
3304,15906,directed,1
8550,15906,directed,1
13258,15906,directed,1
13259,15906,directed,1
13260,15906,directed,1
13261,15906,directed,1
13262,15906,directed,1
13263,15906,directed,1
7554,15906,directed,1
13264,15906,directed,1
13265,15906,directed,1
13266,15906,directed,1
13267,15906,directed,1
13268,15906,directed,1
13269,15906,directed,1
13270,15906,directed,1
13271,15906,directed,1
13272,15906,directed,1
9671,15906,directed,1
13273,15906,directed,1
13274,15906,directed,1
13275,15906,directed,1
13276,15906,directed,1
13277,15906,directed,1
13278,15906,directed,1
13279,15906,directed,1
13280,15906,directed,1
13281,15906,directed,1
13282,15906,directed,1
9654,15906,directed,1
9655,15906,directed,1
13283,15906,directed,1
13284,15906,directed,1
3123,15906,directed,1
13285,15906,directed,1
13286,15906,directed,1
13287,15906,directed,1
13288,15906,directed,1
9673,15906,directed,1
13289,15906,directed,1
13290,15907,directed,1
13291,15907,directed,1
13292,15907,directed,1
9674,15907,directed,1
13293,15907,directed,1
1716,15907,directed,1
1478,15907,directed,1
13294,15907,directed,1
13295,15907,directed,1
13296,15908,directed,1
13297,15908,directed,1
13298,15908,directed,1
13299,15908,directed,1
13300,15908,directed,1
13301,15908,directed,1
6062,15909,directed,1
13302,15909,directed,1
10851,15910,directed,1
13303,15910,directed,1
13304,15911,directed,1
